"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-14",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-15",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-16",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-17",,,,,,,,,,,,,"0.54",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-24",,,"    7",",,N",,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-25",,,,,,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-26",,,,,,,,,,,,,"4.50",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-27",,,,,,,,,,,,,"0.97",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-28",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-29",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-10-30",,,,,,,,,,,,,"0.80",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-01",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-04",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-08",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-09",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-10",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-12",,,,,,,,,,,,,"0.58",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-14",,,,,,,,,,,,,"0.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-15",,,,,,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-19",,,,,,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-20",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-22",,,,,,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-24",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-25",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-26",,,,,,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-27",,,,,,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-29",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-11-30",,,,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-01",,,,,,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-02",,,,,,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-05",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-06",,,,,,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-08",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-11",,,,,,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-12",,,,,,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-13",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-14",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-16",,,,,,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-17",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-18",,,,,,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-19",,,,,,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-20",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-22",,,,,,,,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-24",,,,,,,,,,,,,"0.09",",,N","0.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-25",,,,,,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-29",,,,,,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-30",,,,,,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2021-12-31",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-02",,,,,,,,,,,,,"0.56",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-03",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-07",,,,,,,,,,,,,"0.35",",,N","3.8",",,N","3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-10",,,,,,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-11",,,,,,,,,,,,,"0.00","T,,N","0.2",",,N","2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-13",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-14",,,,,,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-17",,,,,,,,,,,,,"1.63",",,N","3.8",",,N","4.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","41.007317","-74.331047","110.6","2022-01-20",,,,,,,,,,,,,"0.20",",,N","0.3",",,N","2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-07-28",,,,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-07-30",,,,,,,,,,,,,"0.99",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-08-02",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-08-08",,,,,,,,,,,,,"0.44",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-08-09",,,,,,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-08-10",,,,,,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-08-11",,,,,,,,,,,,,"0.69",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-08-19",,,,,,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-08-22",,,,,,,,,,,,,"3.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-08-23",,,,,,,,,,,,,"0.86",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-01",,,,,,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-02",,,,,,,,,,,,,"4.56",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-06",,,,,,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-09",,,,,,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-10",,,,,,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-14",,,,,,,,,,,,,"0.46",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-16",,,,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-17",,,,,,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-18",,,,,,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-24",,,,,,,,,,,,,"1.46",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-09-29",,,,,,,,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-05",,,,,,,,,,,,,"0.42",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-10",,,,,,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-11",,,,,,,,,,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-12",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-17",,,,,,,,,,,,,"0.39",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-23",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-25",,,,,,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-26",,,,,,,,,,,,,"3.94",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-27",,,,,,,,,,,,,"1.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-30",,,,,,,,,,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-10-31",,,,,,,,,,,,,"0.55",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-11-12",,,,,,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-11-13",,,,,,,,,,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-11-14",,,,,,,,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-11-15",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-11-22",,,,,,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-11-26",,,,,,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-11-27",,,,,,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-02",,,,,,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-03",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-06",,,,,,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-07",,,,,,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-11",,,,,,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-12",,,,,,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-18",,,,,,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-19",,,,,,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-22",,,,,,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-25",,,,,,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-26",,,,,,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-28",,,,,,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-29",,,,,,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-30",,,,,,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","40.4056892","-74.2549286","21.3","2021-12-31",,,,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
